release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,date,location,location_name
2017-10-24,AL,201740,201545,99,290,13127,30,,,,,,,2.20919,2.20919,2015-11-14,01,Alabama
2017-10-24,AR,201740,201545,99,65,6074,17,,,,,,,1.07014,1.07014,2015-11-14,05,Arkansas
2017-10-24,AZ,201740,201545,99,438,24277,57,,,,,,,1.80418,1.80418,2015-11-14,04,Arizona
2017-10-24,CA,201740,201545,99,782,43249,156,,,,,,,1.80813,1.80813,2015-11-14,06,California
2017-10-24,CO,201740,201545,99,15,3854,5,,,,,,,0.389206,0.389206,2015-11-14,08,Colorado
2017-10-24,CT,201740,201545,99,72,6678,19,,,,,,,1.07817,1.07817,2015-11-14,09,Connecticut
2017-10-24,DC,201740,201545,99,139,3280,2,,,,,,,4.2378,4.2378,2015-11-14,11,District of Columbia
2017-10-24,DE,201740,201545,99,7,4170,17,,,,,,,0.167866,0.167866,2015-11-14,10,Delaware
2017-10-24,GA,201740,201545,99,344,33837,31,,,,,,,1.01664,1.01664,2015-11-14,13,Georgia
2017-10-24,HI,201740,201545,99,32,1884,20,,,,,,,1.69851,1.69851,2015-11-14,15,Hawaii
2017-10-24,IA,201740,201545,99,14,2809,9,,,,,,,0.498398,0.498398,2015-11-14,19,Iowa
2017-10-24,ID,201740,201545,99,19,2820,9,,,,,,,0.673759,0.673759,2015-11-14,16,Idaho
2017-10-24,IL,201740,201545,99,1020,50541,79,,,,,,,2.01816,2.01816,2015-11-14,17,Illinois
2017-10-24,IN,201740,201545,99,80,6552,30,,,,,,,1.221,1.221,2015-11-14,18,Indiana
2017-10-24,KS,201740,201545,99,111,7694,35,,,,,,,1.44268,1.44268,2015-11-14,20,Kansas
2017-10-24,KY,201740,201545,99,121,24564,28,,,,,,,0.492591,0.492591,2015-11-14,21,Kentucky
2017-10-24,MA,201740,201545,99,165,24543,45,,,,,,,0.672289,0.672289,2015-11-14,25,Massachusetts
2017-10-24,MD,201740,201545,99,111,7676,30,,,,,,,1.44607,1.44607,2015-11-14,24,Maryland
2017-10-24,ME,201740,201545,99,79,5819,28,,,,,,,1.35762,1.35762,2015-11-14,23,Maine
2017-10-24,MI,201740,201545,99,215,26347,70,,,,,,,0.816032,0.816032,2015-11-14,26,Michigan
2017-10-24,MN,201740,201545,99,68,6127,18,,,,,,,1.10984,1.10984,2015-11-14,27,Minnesota
2017-10-24,MO,201740,201545,99,139,8372,20,,,,,,,1.6603,1.6603,2015-11-14,29,Missouri
2017-10-24,MS,201740,201545,99,566,20686,54,,,,,,,2.73615,2.73615,2015-11-14,28,Mississippi
2017-10-24,MT,201740,201545,99,8,3406,9,,,,,,,0.23488,0.23488,2015-11-14,30,Montana
2017-10-24,US,201740,201545,99,12676,826877,2028,3746.0,4725.0,,2517.0,943.0,745.0,1.50165,1.533,2015-11-14,US,US
2017-10-24,NC,201740,201545,99,163,16766,54,,,,,,,0.972206,0.972206,2015-11-14,37,North Carolina
2017-10-24,ND,201740,201545,99,3,709,6,,,,,,,0.423131,0.423131,2015-11-14,38,North Dakota
2017-10-24,NE,201740,201545,99,20,3535,17,,,,,,,0.565771,0.565771,2015-11-14,31,Nebraska
2017-10-24,NH,201740,201545,99,8,3813,20,,,,,,,0.209809,0.209809,2015-11-14,33,New Hampshire
2017-10-24,NJ,201740,201545,99,18,4186,13,,,,,,,0.430005,0.430005,2015-11-14,34,New Jersey
2017-10-24,NM,201740,201545,99,155,10685,24,,,,,,,1.45063,1.45063,2015-11-14,35,New Mexico
2017-10-24,NV,201740,201545,99,84,12660,28,,,,,,,0.663507,0.663507,2015-11-14,32,Nevada
2017-10-24,OH,201740,201545,99,178,18554,70,,,,,,,0.959362,0.959362,2015-11-14,39,Ohio
2017-10-24,OK,201740,201545,99,199,6268,26,,,,,,,3.17486,3.17486,2015-11-14,40,Oklahoma
2017-10-24,OR,201740,201545,99,83,4584,16,,,,,,,1.81065,1.81065,2015-11-14,41,Oregon
2017-10-24,PA,201740,201545,99,248,15940,53,,,,,,,1.55583,1.55583,2015-11-14,42,Pennsylvania
2017-10-24,RI,201740,201545,99,11,5878,17,,,,,,,0.187138,0.187138,2015-11-14,44,Rhode Island
2017-10-24,SC,201740,201545,99,79,4525,12,,,,,,,1.74586,1.74586,2015-11-14,45,South Carolina
2017-10-24,SD,201740,201545,99,96,8791,34,,,,,,,1.09203,1.09203,2015-11-14,46,South Dakota
2017-10-24,TN,201740,201545,99,60,10208,55,,,,,,,0.587774,0.587774,2015-11-14,47,Tennessee
2017-10-24,TX,201740,201545,99,1214,31431,123,,,,,,,3.86243,3.86243,2015-11-14,48,Texas
2017-10-24,UT,201740,201545,99,295,19197,42,,,,,,,1.5367,1.5367,2015-11-14,49,Utah
2017-10-24,VA,201740,201545,99,1493,89070,128,,,,,,,1.67621,1.67621,2015-11-14,51,Virginia
2017-10-24,VT,201740,201545,99,33,3564,11,,,,,,,0.925926,0.925926,2015-11-14,50,Vermont
2017-10-24,WA,201740,201545,99,21,5225,45,,,,,,,0.401914,0.401914,2015-11-14,53,Washington
2017-10-24,WI,201740,201545,99,110,7051,25,,,,,,,1.56006,1.56006,2015-11-14,55,Wisconsin
2017-10-24,WV,201740,201545,99,277,19154,53,,,,,,,1.44617,1.44617,2015-11-14,54,West Virginia
2017-10-24,WY,201740,201545,99,40,4991,24,,,,,,,0.801443,0.801443,2015-11-14,56,Wyoming
2017-10-24,AK,201740,201546,98,7,978,6,,,,,,,0.715746,0.715746,2015-11-21,02,Alaska
2017-10-24,AL,201740,201546,98,305,11531,30,,,,,,,2.64504,2.64504,2015-11-21,01,Alabama
2017-10-24,AR,201740,201546,98,64,5095,16,,,,,,,1.25613,1.25613,2015-11-21,05,Arkansas
2017-10-24,AZ,201740,201546,98,496,26933,59,,,,,,,1.84161,1.84161,2015-11-21,04,Arizona
2017-10-24,CA,201740,201546,98,996,46521,157,,,,,,,2.14097,2.14097,2015-11-21,06,California
2017-10-24,CO,201740,201546,98,21,4091,5,,,,,,,0.513322,0.513322,2015-11-21,08,Colorado
2017-10-24,CT,201740,201546,98,75,6583,20,,,,,,,1.1393,1.1393,2015-11-21,09,Connecticut
2017-10-24,DC,201740,201546,98,201,2932,2,,,,,,,6.85539,6.85539,2015-11-21,11,District of Columbia
2017-10-24,DE,201740,201546,98,11,4022,17,,,,,,,0.273496,0.273496,2015-11-21,10,Delaware
2017-10-24,GA,201740,201546,98,431,34292,31,,,,,,,1.25685,1.25685,2015-11-21,13,Georgia
2017-10-24,HI,201740,201546,98,26,1760,18,,,,,,,1.47727,1.47727,2015-11-21,15,Hawaii
2017-10-24,IA,201740,201546,98,12,2285,8,,,,,,,0.525164,0.525164,2015-11-21,19,Iowa
2017-10-24,ID,201740,201546,98,13,2955,9,,,,,,,0.439932,0.439932,2015-11-21,16,Idaho
2017-10-24,IL,201740,201546,98,978,51610,81,,,,,,,1.89498,1.89498,2015-11-21,17,Illinois
2017-10-24,IN,201740,201546,98,85,7108,31,,,,,,,1.19584,1.19584,2015-11-21,18,Indiana
2017-10-24,KS,201740,201546,98,111,7885,35,,,,,,,1.40774,1.40774,2015-11-21,20,Kansas
2017-10-24,KY,201740,201546,98,135,25823,28,,,,,,,0.52279,0.52279,2015-11-21,21,Kentucky
2017-10-24,MA,201740,201546,98,162,25102,44,,,,,,,0.645367,0.645367,2015-11-21,25,Massachusetts
2017-10-24,MD,201740,201546,98,132,7832,30,,,,,,,1.68539,1.68539,2015-11-21,24,Maryland
2017-10-24,ME,201740,201546,98,57,5786,28,,,,,,,0.985137,0.985137,2015-11-21,23,Maine
2017-10-24,MI,201740,201546,98,170,21753,65,,,,,,,0.781501,0.781501,2015-11-21,26,Michigan
2017-10-24,MN,201740,201546,98,79,5281,18,,,,,,,1.49593,1.49593,2015-11-21,27,Minnesota
2017-10-24,MO,201740,201546,98,99,8335,20,,,,,,,1.18776,1.18776,2015-11-21,29,Missouri
2017-10-24,MS,201740,201546,98,598,18873,52,,,,,,,3.16855,3.16855,2015-11-21,28,Mississippi
2017-10-24,MT,201740,201546,98,2,3860,9,,,,,,,0.0518135,0.0518135,2015-11-21,30,Montana
2017-10-24,US,201740,201546,98,13484,838344,2023,3960.0,5076.0,,2656.0,1026.0,766.0,1.59805,1.60841,2015-11-21,US,US
2017-10-24,NC,201740,201546,98,211,18006,55,,,,,,,1.17183,1.17183,2015-11-21,37,North Carolina
2017-10-24,ND,201740,201546,98,3,876,7,,,,,,,0.342466,0.342466,2015-11-21,38,North Dakota
2017-10-24,NE,201740,201546,98,33,3580,17,,,,,,,0.921788,0.921788,2015-11-21,31,Nebraska
2017-10-24,NH,201740,201546,98,12,4293,20,,,,,,,0.279525,0.279525,2015-11-21,33,New Hampshire
2017-10-24,NJ,201740,201546,98,30,4595,15,,,,,,,0.652884,0.652884,2015-11-21,34,New Jersey
2017-10-24,NM,201740,201546,98,180,12255,26,,,,,,,1.46879,1.46879,2015-11-21,35,New Mexico
2017-10-24,NV,201740,201546,98,66,13468,27,,,,,,,0.49005,0.49005,2015-11-21,32,Nevada
2017-10-24,OH,201740,201546,98,130,20135,71,,,,,,,0.645642,0.645642,2015-11-21,39,Ohio
2017-10-24,OK,201740,201546,98,143,6329,25,,,,,,,2.25944,2.25944,2015-11-21,40,Oklahoma
2017-10-24,OR,201740,201546,98,75,5637,21,,,,,,,1.33049,1.33049,2015-11-21,41,Oregon
2017-10-24,PA,201740,201546,98,240,15389,53,,,,,,,1.55956,1.55956,2015-11-21,42,Pennsylvania
2017-10-24,RI,201740,201546,98,12,6440,16,,,,,,,0.186335,0.186335,2015-11-21,44,Rhode Island
2017-10-24,SC,201740,201546,98,73,4520,11,,,,,,,1.61504,1.61504,2015-11-21,45,South Carolina
2017-10-24,SD,201740,201546,98,94,8885,34,,,,,,,1.05796,1.05796,2015-11-21,46,South Dakota
2017-10-24,TN,201740,201546,98,110,11710,57,,,,,,,0.939368,0.939368,2015-11-21,47,Tennessee
2017-10-24,TX,201740,201546,98,1266,31907,123,,,,,,,3.96778,3.96778,2015-11-21,48,Texas
2017-10-24,UT,201740,201546,98,292,18197,40,,,,,,,1.60466,1.60466,2015-11-21,49,Utah
2017-10-24,VA,201740,201546,98,1695,89068,128,,,,,,,1.90304,1.90304,2015-11-21,51,Virginia
2017-10-24,VT,201740,201546,98,28,3661,11,,,,,,,0.764818,0.764818,2015-11-21,50,Vermont
2017-10-24,WA,201740,201546,98,22,5461,46,,,,,,,0.402857,0.402857,2015-11-21,53,Washington
2017-10-24,WI,201740,201546,98,115,7112,23,,,,,,,1.61699,1.61699,2015-11-21,55,Wisconsin
2017-10-24,WV,201740,201546,98,189,18532,51,,,,,,,1.01986,1.01986,2015-11-21,54,West Virginia
2017-10-24,WY,201740,201546,98,22,5126,24,,,,,,,0.429185,0.429185,2015-11-21,56,Wyoming
2017-10-24,AK,201740,201547,97,6,832,6,,,,,,,0.721154,0.721154,2015-11-28,02,Alaska
2017-10-24,AL,201740,201547,97,255,7279,26,,,,,,,3.50323,3.50323,2015-11-28,01,Alabama
2017-10-24,AR,201740,201547,97,39,3222,15,,,,,,,1.21043,1.21043,2015-11-28,05,Arkansas
2017-10-24,AZ,201740,201547,97,348,18414,59,,,,,,,1.88987,1.88987,2015-11-28,04,Arizona
2017-10-24,CA,201740,201547,97,687,28641,153,,,,,,,2.39866,2.39866,2015-11-28,06,California
2017-10-24,CO,201740,201547,97,15,2276,5,,,,,,,0.659051,0.659051,2015-11-28,08,Colorado
2017-10-24,CT,201740,201547,97,38,2240,16,,,,,,,1.69643,1.69643,2015-11-28,09,Connecticut
2017-10-24,DC,201740,201547,97,98,1359,2,,,,,,,7.21118,7.21118,2015-11-28,11,District of Columbia
2017-10-24,DE,201740,201547,97,7,2679,15,,,,,,,0.261292,0.261292,2015-11-28,10,Delaware
2017-10-24,GA,201740,201547,97,326,20930,31,,,,,,,1.55757,1.55757,2015-11-28,13,Georgia
2017-10-24,HI,201740,201547,97,30,1208,16,,,,,,,2.48344,2.48344,2015-11-28,15,Hawaii
2017-10-24,IA,201740,201547,97,4,1161,8,,,,,,,0.344531,0.344531,2015-11-28,19,Iowa
2017-10-24,ID,201740,201547,97,25,2332,9,,,,,,,1.07204,1.07204,2015-11-28,16,Idaho
2017-10-24,IL,201740,201547,97,830,40525,78,,,,,,,2.04812,2.04812,2015-11-28,17,Illinois
2017-10-24,IN,201740,201547,97,56,3769,31,,,,,,,1.48581,1.48581,2015-11-28,18,Indiana
2017-10-24,KS,201740,201547,97,90,5690,35,,,,,,,1.58172,1.58172,2015-11-28,20,Kansas
2017-10-24,KY,201740,201547,97,134,22897,31,,,,,,,0.58523,0.58523,2015-11-28,21,Kentucky
2017-10-24,MA,201740,201547,97,147,16912,42,,,,,,,0.869205,0.869205,2015-11-28,25,Massachusetts
2017-10-24,MD,201740,201547,97,140,5303,30,,,,,,,2.64002,2.64002,2015-11-28,24,Maryland
2017-10-24,ME,201740,201547,97,27,3923,28,,,,,,,0.688249,0.688249,2015-11-28,23,Maine
2017-10-24,MI,201740,201547,97,143,18944,68,,,,,,,0.754856,0.754856,2015-11-28,26,Michigan
2017-10-24,MN,201740,201547,97,73,3747,14,,,,,,,1.94823,1.94823,2015-11-28,27,Minnesota
2017-10-24,MO,201740,201547,97,97,5196,18,,,,,,,1.86682,1.86682,2015-11-28,29,Missouri
2017-10-24,MS,201740,201547,97,578,17113,53,,,,,,,3.37755,3.37755,2015-11-28,28,Mississippi
2017-10-24,MT,201740,201547,97,5,2563,9,,,,,,,0.195084,0.195084,2015-11-28,30,Montana
2017-10-24,US,201740,201547,97,12158,639738,2000,3974.0,4073.0,,2427.0,981.0,703.0,1.89668,1.90047,2015-11-28,US,US
2017-10-24,NC,201740,201547,97,150,9596,52,,,,,,,1.56315,1.56315,2015-11-28,37,North Carolina
2017-10-24,ND,201740,201547,97,0,683,8,,,,,,,0.0,0.0,2015-11-28,38,North Dakota
2017-10-24,NE,201740,201547,97,17,2438,17,,,,,,,0.697293,0.697293,2015-11-28,31,Nebraska
2017-10-24,NH,201740,201547,97,3,2785,20,,,,,,,0.10772,0.10772,2015-11-28,33,New Hampshire
2017-10-24,NJ,201740,201547,97,20,2976,14,,,,,,,0.672043,0.672043,2015-11-28,34,New Jersey
2017-10-24,NM,201740,201547,97,227,9963,27,,,,,,,2.27843,2.27843,2015-11-28,35,New Mexico
2017-10-24,NV,201740,201547,97,90,10651,28,,,,,,,0.844991,0.844991,2015-11-28,32,Nevada
2017-10-24,OH,201740,201547,97,97,12618,71,,,,,,,0.768743,0.768743,2015-11-28,39,Ohio
2017-10-24,OK,201740,201547,97,199,4751,27,,,,,,,4.18859,4.18859,2015-11-28,40,Oklahoma
2017-10-24,OR,201740,201547,97,48,2776,14,,,,,,,1.72911,1.72911,2015-11-28,41,Oregon
2017-10-24,PA,201740,201547,97,214,10840,55,,,,,,,1.97417,1.97417,2015-11-28,42,Pennsylvania
2017-10-24,RI,201740,201547,97,8,3751,17,,,,,,,0.213276,0.213276,2015-11-28,44,Rhode Island
2017-10-24,SC,201740,201547,97,51,3139,12,,,,,,,1.62472,1.62472,2015-11-28,45,South Carolina
2017-10-24,SD,201740,201547,97,112,7459,34,,,,,,,1.50154,1.50154,2015-11-28,46,South Dakota
2017-10-24,TN,201740,201547,97,86,6959,53,,,,,,,1.23581,1.23581,2015-11-28,47,Tennessee
2017-10-24,TX,201740,201547,97,1071,22248,122,,,,,,,4.81392,4.81392,2015-11-28,48,Texas
2017-10-24,UT,201740,201547,97,334,16244,42,,,,,,,2.05614,2.05614,2015-11-28,49,Utah
2017-10-24,VA,201740,201547,97,1824,84049,129,,,,,,,2.17016,2.17016,2015-11-28,51,Virginia
2017-10-24,VT,201740,201547,97,30,2447,11,,,,,,,1.22599,1.22599,2015-11-28,50,Vermont
2017-10-24,WA,201740,201547,97,7,2676,46,,,,,,,0.261584,0.261584,2015-11-28,53,Washington
2017-10-24,WI,201740,201547,97,92,4563,23,,,,,,,2.01622,2.01622,2015-11-28,55,Wisconsin
2017-10-24,WV,201740,201547,97,173,13921,52,,,,,,,1.24273,1.24273,2015-11-28,54,West Virginia
2017-10-24,WY,201740,201547,97,24,3389,22,,,,,,,0.708174,0.708174,2015-11-28,56,Wyoming
2017-10-24,AK,201740,201548,96,13,984,6,,,,,,,1.32114,1.32114,2015-12-05,02,Alaska
2017-10-24,AL,201740,201548,96,295,12023,27,,,,,,,2.45363,2.45363,2015-12-05,01,Alabama
2017-10-24,AR,201740,201548,96,56,5203,15,,,,,,,1.0763,1.0763,2015-12-05,05,Arkansas
2017-10-24,AZ,201740,201548,96,566,23575,57,,,,,,,2.40085,2.40085,2015-12-05,04,Arizona
2017-10-24,CA,201740,201548,96,936,46274,152,,,,,,,2.02273,2.02273,2015-12-05,06,California
2017-10-24,CO,201740,201548,96,18,3490,6,,,,,,,0.515759,0.515759,2015-12-05,08,Colorado
2017-10-24,CT,201740,201548,96,65,6797,23,,,,,,,0.956304,0.956304,2015-12-05,09,Connecticut
2017-10-24,DC,201740,201548,96,175,3086,2,,,,,,,5.67077,5.67077,2015-12-05,11,District of Columbia
2017-10-24,DE,201740,201548,96,6,4038,17,,,,,,,0.148588,0.148588,2015-12-05,10,Delaware
2017-10-24,GA,201740,201548,96,367,32841,30,,,,,,,1.11751,1.11751,2015-12-05,13,Georgia
2017-10-24,HI,201740,201548,96,38,1746,15,,,,,,,2.1764,2.1764,2015-12-05,15,Hawaii
2017-10-24,IA,201740,201548,96,9,2255,8,,,,,,,0.399113,0.399113,2015-12-05,19,Iowa
2017-10-24,ID,201740,201548,96,20,2935,9,,,,,,,0.681431,0.681431,2015-12-05,16,Idaho
2017-10-24,IL,201740,201548,96,1057,51760,81,,,,,,,2.04212,2.04212,2015-12-05,17,Illinois
2017-10-24,IN,201740,201548,96,59,6621,30,,,,,,,0.891104,0.891104,2015-12-05,18,Indiana
2017-10-24,KS,201740,201548,96,104,7374,34,,,,,,,1.41036,1.41036,2015-12-05,20,Kansas
2017-10-24,KY,201740,201548,96,169,27797,37,,,,,,,0.607979,0.607979,2015-12-05,21,Kentucky
2017-10-24,MA,201740,201548,96,200,25220,46,,,,,,,0.793021,0.793021,2015-12-05,25,Massachusetts
2017-10-24,MD,201740,201548,96,158,7484,31,,,,,,,2.11117,2.11117,2015-12-05,24,Maryland
2017-10-24,ME,201740,201548,96,54,5067,28,,,,,,,1.06572,1.06572,2015-12-05,23,Maine
2017-10-24,MI,201740,201548,96,158,24174,68,,,,,,,0.653595,0.653595,2015-12-05,26,Michigan
2017-10-24,MN,201740,201548,96,51,5540,17,,,,,,,0.920578,0.920578,2015-12-05,27,Minnesota
2017-10-24,MO,201740,201548,96,97,8042,20,,,,,,,1.20617,1.20617,2015-12-05,29,Missouri
2017-10-24,MS,201740,201548,96,674,20248,51,,,,,,,3.32872,3.32872,2015-12-05,28,Mississippi
2017-10-24,MT,201740,201548,96,5,3837,10,,,,,,,0.13031,0.13031,2015-12-05,30,Montana
2017-10-24,US,201740,201548,96,14617,841777,2040,4469.0,5076.0,,3011.0,1232.0,829.0,1.67728,1.73645,2015-12-05,US,US
2017-10-24,NC,201740,201548,96,268,17215,53,,,,,,,1.55678,1.55678,2015-12-05,37,North Carolina
2017-10-24,ND,201740,201548,96,3,895,7,,,,,,,0.335196,0.335196,2015-12-05,38,North Dakota
2017-10-24,NE,201740,201548,96,12,3426,16,,,,,,,0.350263,0.350263,2015-12-05,31,Nebraska
2017-10-24,NH,201740,201548,96,23,4958,23,,,,,,,0.463897,0.463897,2015-12-05,33,New Hampshire
2017-10-24,NJ,201740,201548,96,68,6888,15,,,,,,,0.987224,0.987224,2015-12-05,34,New Jersey
2017-10-24,NM,201740,201548,96,160,12391,27,,,,,,,1.29126,1.29126,2015-12-05,35,New Mexico
2017-10-24,NV,201740,201548,96,99,13724,28,,,,,,,0.721364,0.721364,2015-12-05,32,Nevada
2017-10-24,OH,201740,201548,96,125,20091,72,,,,,,,0.622169,0.622169,2015-12-05,39,Ohio
2017-10-24,OK,201740,201548,96,185,6300,27,,,,,,,2.93651,2.93651,2015-12-05,40,Oklahoma
2017-10-24,OR,201740,201548,96,80,4680,16,,,,,,,1.7094,1.7094,2015-12-05,41,Oregon
2017-10-24,PA,201740,201548,96,251,16043,55,,,,,,,1.56455,1.56455,2015-12-05,42,Pennsylvania
2017-10-24,RI,201740,201548,96,13,6208,17,,,,,,,0.209407,0.209407,2015-12-05,44,Rhode Island
2017-10-24,SC,201740,201548,96,73,4575,12,,,,,,,1.59563,1.59563,2015-12-05,45,South Carolina
2017-10-24,SD,201740,201548,96,102,8407,33,,,,,,,1.21327,1.21327,2015-12-05,46,South Dakota
2017-10-24,TN,201740,201548,96,87,9129,50,,,,,,,0.953007,0.953007,2015-12-05,47,Tennessee
2017-10-24,TX,201740,201548,96,1411,31813,122,,,,,,,4.43529,4.43529,2015-12-05,48,Texas
2017-10-24,UT,201740,201548,96,268,20753,43,,,,,,,1.29138,1.29138,2015-12-05,49,Utah
2017-10-24,VA,201740,201548,96,1945,93814,133,,,,,,,2.07325,2.07325,2015-12-05,51,Virginia
2017-10-24,VT,201740,201548,96,44,3374,11,,,,,,,1.30409,1.30409,2015-12-05,50,Vermont
2017-10-24,WA,201740,201548,96,15,5254,46,,,,,,,0.285497,0.285497,2015-12-05,53,Washington
2017-10-24,WI,201740,201548,96,99,6432,24,,,,,,,1.53918,1.53918,2015-12-05,55,Wisconsin
2017-10-24,WV,201740,201548,96,235,17957,52,,,,,,,1.30868,1.30868,2015-12-05,54,West Virginia
2017-10-24,WY,201740,201548,96,29,4634,22,,,,,,,0.625809,0.625809,2015-12-05,56,Wyoming
2017-10-24,AK,201740,201549,95,6,1006,6,,,,,,,0.596421,0.596421,2015-12-12,02,Alaska
2017-10-24,AL,201740,201549,95,339,12269,26,,,,,,,2.76306,2.76306,2015-12-12,01,Alabama
2017-10-24,AR,201740,201549,95,65,4902,15,,,,,,,1.32599,1.32599,2015-12-12,05,Arkansas
2017-10-24,AZ,201740,201549,95,503,21722,56,,,,,,,2.31562,2.31562,2015-12-12,04,Arizona
2017-10-24,CA,201740,201549,95,938,45292,152,,,,,,,2.07101,2.07101,2015-12-12,06,California
2017-10-24,CO,201740,201549,95,32,3817,6,,,,,,,0.838355,0.838355,2015-12-12,08,Colorado
2017-10-24,CT,201740,201549,95,114,6557,26,,,,,,,1.7386,1.7386,2015-12-12,09,Connecticut
2017-10-24,DC,201740,201549,95,171,2617,2,,,,,,,6.5342,6.5342,2015-12-12,11,District of Columbia
2017-10-24,DE,201740,201549,95,6,4045,17,,,,,,,0.148331,0.148331,2015-12-12,10,Delaware
2017-10-24,GA,201740,201549,95,406,31241,29,,,,,,,1.29957,1.29957,2015-12-12,13,Georgia
2017-10-24,HI,201740,201549,95,30,1638,15,,,,,,,1.8315,1.8315,2015-12-12,15,Hawaii
2017-10-24,IA,201740,201549,95,3,2629,10,,,,,,,0.114112,0.114112,2015-12-12,19,Iowa
2017-10-24,ID,201740,201549,95,12,2730,9,,,,,,,0.43956,0.43956,2015-12-12,16,Idaho
2017-10-24,IL,201740,201549,95,1119,51779,81,,,,,,,2.16111,2.16111,2015-12-12,17,Illinois
2017-10-24,IN,201740,201549,95,95,6659,30,,,,,,,1.42664,1.42664,2015-12-12,18,Indiana
2017-10-24,KS,201740,201549,95,91,7108,34,,,,,,,1.28025,1.28025,2015-12-12,20,Kansas
2017-10-24,KY,201740,201549,95,147,27426,35,,,,,,,0.535988,0.535988,2015-12-12,21,Kentucky
2017-10-24,MA,201740,201549,95,202,24901,46,,,,,,,0.811212,0.811212,2015-12-12,25,Massachusetts
2017-10-24,MD,201740,201549,95,141,7373,32,,,,,,,1.91238,1.91238,2015-12-12,24,Maryland
2017-10-24,ME,201740,201549,95,54,5624,27,,,,,,,0.960171,0.960171,2015-12-12,23,Maine
2017-10-24,MI,201740,201549,95,186,25439,70,,,,,,,0.731161,0.731161,2015-12-12,26,Michigan
2017-10-24,MN,201740,201549,95,111,6165,17,,,,,,,1.80049,1.80049,2015-12-12,27,Minnesota
2017-10-24,MO,201740,201549,95,90,7695,19,,,,,,,1.16959,1.16959,2015-12-12,29,Missouri
2017-10-24,MS,201740,201549,95,644,20791,52,,,,,,,3.09749,3.09749,2015-12-12,28,Mississippi
2017-10-24,MT,201740,201549,95,5,3785,9,,,,,,,0.1321,0.1321,2015-12-12,30,Montana
2017-10-24,US,201740,201549,95,14986,823657,2020,4575.0,5384.0,,2902.0,1252.0,873.0,1.78296,1.81945,2015-12-12,US,US
2017-10-24,NC,201740,201549,95,213,13857,49,,,,,,,1.53713,1.53713,2015-12-12,37,North Carolina
2017-10-24,ND,201740,201549,95,0,871,7,,,,,,,0.0,0.0,2015-12-12,38,North Dakota
2017-10-24,NE,201740,201549,95,26,3121,17,,,,,,,0.833066,0.833066,2015-12-12,31,Nebraska
2017-10-24,NH,201740,201549,95,23,4956,23,,,,,,,0.464084,0.464084,2015-12-12,33,New Hampshire
2017-10-24,NJ,201740,201549,95,79,7402,16,,,,,,,1.06728,1.06728,2015-12-12,34,New Jersey
2017-10-24,NM,201740,201549,95,211,12082,27,,,,,,,1.7464,1.7464,2015-12-12,35,New Mexico
2017-10-24,NV,201740,201549,95,128,13236,28,,,,,,,0.96706,0.96706,2015-12-12,32,Nevada
2017-10-24,OH,201740,201549,95,175,19347,72,,,,,,,0.904533,0.904533,2015-12-12,39,Ohio
2017-10-24,OK,201740,201549,95,157,5592,25,,,,,,,2.80758,2.80758,2015-12-12,40,Oklahoma
2017-10-24,OR,201740,201549,95,36,4330,21,,,,,,,0.831409,0.831409,2015-12-12,41,Oregon
2017-10-24,PA,201740,201549,95,284,14552,55,,,,,,,1.95162,1.95162,2015-12-12,42,Pennsylvania
2017-10-24,RI,201740,201549,95,11,6158,17,,,,,,,0.178629,0.178629,2015-12-12,44,Rhode Island
2017-10-24,SC,201740,201549,95,25,3506,10,,,,,,,0.713063,0.713063,2015-12-12,45,South Carolina
2017-10-24,SD,201740,201549,95,110,8991,34,,,,,,,1.22345,1.22345,2015-12-12,46,South Dakota
2017-10-24,TN,201740,201549,95,109,7403,47,,,,,,,1.47238,1.47238,2015-12-12,47,Tennessee
2017-10-24,TX,201740,201549,95,1320,29361,119,,,,,,,4.49576,4.49576,2015-12-12,48,Texas
2017-10-24,UT,201740,201549,95,285,20112,44,,,,,,,1.41706,1.41706,2015-12-12,49,Utah
2017-10-24,VA,201740,201549,95,2076,93482,133,,,,,,,2.22075,2.22075,2015-12-12,51,Virginia
2017-10-24,VT,201740,201549,95,27,3257,11,,,,,,,0.828984,0.828984,2015-12-12,50,Vermont
2017-10-24,WA,201740,201549,95,27,5425,45,,,,,,,0.497696,0.497696,2015-12-12,53,Washington
2017-10-24,WI,201740,201549,95,50,3970,24,,,,,,,1.25945,1.25945,2015-12-12,55,Wisconsin
2017-10-24,WV,201740,201549,95,231,18053,50,,,,,,,1.27957,1.27957,2015-12-12,54,West Virginia
2017-10-24,WY,201740,201549,95,33,4616,21,,,,,,,0.714905,0.714905,2015-12-12,56,Wyoming
2017-10-24,AK,201740,201550,94,2,884,6,,,,,,,0.226244,0.226244,2015-12-19,02,Alaska
2017-10-24,AL,201740,201550,94,334,10640,25,,,,,,,3.1391,3.1391,2015-12-19,01,Alabama
2017-10-24,AR,201740,201550,94,57,4412,15,,,,,,,1.29193,1.29193,2015-12-19,05,Arkansas
2017-10-24,AZ,201740,201550,94,472,19571,52,,,,,,,2.41173,2.41173,2015-12-19,04,Arizona
2017-10-24,CA,201740,201550,94,856,39444,149,,,,,,,2.17017,2.17017,2015-12-19,06,California
